year,state,state_fips,candidate,writein,candidatevotes,totalvotes,party_simplified
2000,ILLINOIS,17,"BUSH, GEORGE W.",False,2019421,4725956,REPUBLICAN
2000,ILLINOIS,17,"NADER, RALPH",False,103759,4725956,OTHER
2000,ILLINOIS,17,"BROWNE, HARRY",False,11623,4725956,LIBERTARIAN
2000,ILLINOIS,17,"BUCHANAN, PATRICK """"PAT""""",False,2127,4725956,OTHER
2000,INDIANA,18,"BUSH, GEORGE W.",False,1245836,2180305,REPUBLICAN
2000,INDIANA,18,"GORE, AL",False,901980,2180305,DEMOCRAT
2000,INDIANA,18,"BUCHANAN, PATRICK """"PAT""""",False,16959,2180305,OTHER
2000,INDIANA,18,"BROWNE, HARRY",False,15530,2180305,LIBERTARIAN
2000,IOWA,19,"GORE, AL",False,638517,1314395,DEMOCRAT
2000,IOWA,19,"BUSH, GEORGE W.",False,634373,1314395,REPUBLICAN
2000,IOWA,19,"NADER, RALPH",False,29374,1314395,OTHER
2000,IOWA,19,"BUCHANAN, PATRICK """"PAT""""",False,5731,1314395,OTHER
2000,IOWA,19,"BROWNE, HARRY",False,3209,1314395,LIBERTARIAN
2000,IOWA,19,"HAGELIN, JOHN",False,2281,1314395,OTHER
2000,IOWA,19,"PHILLIPS, HOWARD",False,613,1314395,OTHER
2000,IOWA,19,"HARRIS, JAMES",False,190,1314395,OTHER
2000,IOWA,19,"MCREYNOLDS, DAVID",False,107,1314395,OTHER
2000,KANSAS,20,"BUSH, GEORGE W.",False,622332,1034757,REPUBLICAN
2000,KANSAS,20,"GORE, AL",False,399276,1034757,DEMOCRAT
2000,KANSAS,20,"BUCHANAN, PATRICK """"PAT""""",False,7370,1034757,OTHER
2000,KANSAS,20,"BROWNE, HARRY",False,4525,1034757,LIBERTARIAN
2000,KANSAS,20,"PHILLIPS, HOWARD",False,1254,1034757,OTHER
2000,KENTUCKY,21,"BUSH, GEORGE W.",False,872520,1543111,REPUBLICAN
2000,KENTUCKY,21,"GORE, AL",False,638923,1543111,DEMOCRAT
2000,KENTUCKY,21,"NADER, RALPH",False,23118,1543111,OTHER
2000,KENTUCKY,21,"BUCHANAN, PATRICK """"PAT""""",False,4152,1543111,OTHER
2000,KENTUCKY,21,"BROWNE, HARRY",False,2885,1543111,LIBERTARIAN
2000,KENTUCKY,21,"HAGELIN, JOHN",False,1513,1543111,OTHER
2000,LOUISIANA,22,"BUSH, GEORGE W.",False,927871,1765656,REPUBLICAN
2000,LOUISIANA,22,"GORE, AL",False,792344,1765656,DEMOCRAT
2000,LOUISIANA,22,"NADER, RALPH",False,20473,1765656,OTHER
2000,LOUISIANA,22,"BUCHANAN, PATRICK """"PAT""""",False,14356,1765656,OTHER
2000,LOUISIANA,22,"PHILLIPS, HOWARD",False,5483,1765656,OTHER
2000,LOUISIANA,22,"BROWNE, HARRY",False,2951,1765656,LIBERTARIAN
2000,LOUISIANA,22,"HARRIS, JAMES",False,1103,1765656,OTHER
2000,LOUISIANA,22,"HAGELIN, JOHN",False,1075,1765656,OTHER
2000,MAINE,23,"GORE, AL",False,319951,651790,DEMOCRAT
2000,MAINE,23,"BUSH, GEORGE W.",False,286616,651790,REPUBLICAN
2000,MAINE,23,"NADER, RALPH",False,37127,651790,OTHER
2000,MAINE,23,"BUCHANAN, PATRICK """"PAT""""",False,4443,651790,OTHER
2000,MAINE,23,"BROWNE, HARRY",False,3074,651790,LIBERTARIAN
2000,MAINE,23,"PHILLIPS, HOWARD",False,579,651790,OTHER
2000,MARYLAND,24,"GORE, AL",False,1144008,2022079,DEMOCRAT
2000,MARYLAND,24,"BUSH, GEORGE W.",False,813827,2022079,REPUBLICAN
2000,MARYLAND,24,"NADER, RALPH",False,53768,2022079,OTHER
2000,MARYLAND,24,"BROWNE, HARRY",False,5310,2022079,LIBERTARIAN
2000,MARYLAND,24,"BUCHANAN, PATRICK """"PAT""""",False,4248,2022079,OTHER
2000,MARYLAND,24,"PHILLIPS, HOWARD",False,918,2022079,OTHER
2000,MASSACHUSETTS,25,"GORE, AL",False,1616487,2698952,DEMOCRAT
2000,MASSACHUSETTS,25,"BUSH, GEORGE W.",False,878502,2698952,REPUBLICAN
2000,MASSACHUSETTS,25,"NADER, RALPH",False,173564,2698952,OTHER
2000,MASSACHUSETTS,25,"BROWNE, HARRY",False,16366,2698952,LIBERTARIAN
2000,MASSACHUSETTS,25,"BUCHANAN, PATRICK """"PAT""""",False,11149,2698952,OTHER
2000,MASSACHUSETTS,25,"HAGELIN, JOHN",False,2884,2698952,OTHER
2000,MICHIGAN,26,"GORE, AL",False,2170418,4230650,DEMOCRAT
2000,MICHIGAN,26,"BUSH, GEORGE W.",False,1953139,4230650,REPUBLICAN
2000,MICHIGAN,26,"NADER, RALPH",False,84165,4230650,OTHER
2000,MICHIGAN,26,"BROWNE, HARRY",False,16711,4230650,LIBERTARIAN
2000,MICHIGAN,26,"PHILLIPS, HOWARD",False,3791,4230650,OTHER
2000,MICHIGAN,26,"HAGELIN, JOHN",False,2426,4230650,OTHER
2000,MINNESOTA,27,"GORE, AL",False,1168266,2438657,DEMOCRAT
2000,MINNESOTA,27,"BUSH, GEORGE W.",False,1109659,2438657,REPUBLICAN
2000,MINNESOTA,27,"NADER, RALPH",False,126696,2438657,OTHER
2000,MINNESOTA,27,"BROWNE, HARRY",False,5282,2438657,LIBERTARIAN
2000,MINNESOTA,27,"PHILLIPS, HOWARD",False,3272,2438657,OTHER
2000,MINNESOTA,27,"HARRIS, JAMES",False,1022,2438657,OTHER
2000,MISSISSIPPI,28,"BUSH, GEORGE W.",False,572844,985449,REPUBLICAN
2000,MISSISSIPPI,28,"GORE, AL",False,404614,985449,DEMOCRAT
2000,MISSISSIPPI,28,"PHILLIPS, HOWARD",False,3267,985449,OTHER
2000,MISSISSIPPI,28,"BUCHANAN, PATRICK """"PAT""""",False,2265,985449,OTHER
2000,MISSISSIPPI,28,"BROWNE, HARRY",False,2009,985449,LIBERTARIAN
2000,MISSISSIPPI,28,"HAGELIN, JOHN",False,450,985449,OTHER
2000,MISSOURI,29,"BUSH, GEORGE W.",False,1189924,2359892,REPUBLICAN
2000,MISSOURI,29,"GORE, AL",False,1111138,2359892,DEMOCRAT
2000,MISSOURI,29,"NADER, RALPH",False,38515,2359892,OTHER
2000,MISSOURI,29,"BUCHANAN, PATRICK """"PAT""""",False,9818,2359892,OTHER
2000,MISSOURI,29,"BROWNE, HARRY",False,7436,2359892,LIBERTARIAN
2000,MISSOURI,29,"PHILLIPS, HOWARD",False,1957,2359892,OTHER
2000,MISSOURI,29,"HAGELIN, JOHN",False,1104,2359892,OTHER
2000,MONTANA,30,"BUSH, GEORGE W.",False,240178,410986,REPUBLICAN
2000,MONTANA,30,"GORE, AL",False,137126,410986,DEMOCRAT
2000,MONTANA,30,"NADER, RALPH",False,24437,410986,OTHER
2000,MONTANA,30,"BUCHANAN, PATRICK """"PAT""""",False,5697,410986,OTHER
2000,MONTANA,30,"BROWNE, HARRY",False,1718,410986,LIBERTARIAN
2000,MONTANA,30,"PHILLIPS, HOWARD",False,1155,410986,OTHER
2000,MONTANA,30,"HAGELIN, JOHN",False,675,410986,OTHER
2000,NEBRASKA,31,"BUSH, GEORGE W.",False,433862,692427,REPUBLICAN
2000,NEBRASKA,31,"GORE, AL",False,231780,692427,DEMOCRAT
2000,NEBRASKA,31,"NADER, RALPH",False,24540,692427,OTHER
2000,NEBRASKA,31,"BROWNE, HARRY",False,2245,692427,LIBERTARIAN
2000,NEVADA,32,"BUSH, GEORGE W.",False,301575,605655,REPUBLICAN
2000,NEVADA,32,"GORE, AL",False,279978,605655,DEMOCRAT
2000,NEVADA,32,"NADER, RALPH",False,15008,605655,OTHER
2000,NEVADA,32,"BUCHANAN, PATRICK """"PAT""""",False,4747,605655,OTHER
2000,NEVADA,32,"BROWNE, HARRY",False,3311,605655,LIBERTARIAN
2000,NEVADA,32,"PHILLIPS, HOWARD",False,621,605655,OTHER
2000,NEVADA,32,"HAGELIN, JOHN",False,415,605655,OTHER
2000,NEW HAMPSHIRE,33,"BUSH, GEORGE W.",False,273559,567477,REPUBLICAN
2000,NEW HAMPSHIRE,33,"GORE, AL",False,266348,567477,DEMOCRAT
2000,NEW HAMPSHIRE,33,"NADER, RALPH",False,22198,567477,OTHER
2000,NEW HAMPSHIRE,33,"BROWNE, HARRY",False,2757,567477,LIBERTARIAN
2000,NEW HAMPSHIRE,33,"BUCHANAN, PATRICK """"PAT""""",False,2615,567477,OTHER
2000,NEW JERSEY,34,"GORE, AL",False,1788850,3073023,DEMOCRAT
2000,NEW JERSEY,34,"BUSH, GEORGE W.",False,1284173,3073023,REPUBLICAN
2000,NEW MEXICO,35,"GORE, AL",False,286783,598605,DEMOCRAT
2000,NEW MEXICO,35,"BUSH, GEORGE W.",False,286417,598605,REPUBLICAN
2000,NEW MEXICO,35,"NADER, RALPH",False,21251,598605,OTHER
2000,NEW MEXICO,35,"BROWNE, HARRY",False,2058,598605,LIBERTARIAN
2000,NEW MEXICO,35,"BUCHANAN, PATRICK """"PAT""""",False,1392,598605,OTHER
2000,NEW MEXICO,35,"HAGELIN, JOHN",False,361,598605,OTHER
2000,NEW MEXICO,35,"PHILLIPS, HOWARD",False,343,598605,OTHER
2000,NEW YORK,36,"NADER, RALPH",False,244030,6821997,OTHER
2000,NEW YORK,36,"HAGELIN, JOHN",False,24361,6821997,OTHER
2000,NEW YORK,36,"BROWNE, HARRY",False,7649,6821997,LIBERTARIAN
2000,NEW YORK,36,"HARRIS, JAMES",False,1789,6821997,OTHER
2000,NEW YORK,36,"PHILLIPS, HOWARD",False,1498,6821997,OTHER
2000,NORTH CAROLINA,37,"BUSH, GEORGE W.",False,1631163,2911620,REPUBLICAN
2000,NORTH CAROLINA,37,"GORE, AL",False,1257692,2911620,DEMOCRAT
2000,NORTH CAROLINA,37,"BROWNE, HARRY",False,13891,2911620,LIBERTARIAN
2000,NORTH CAROLINA,37,"BUCHANAN, PATRICK """"PAT""""",False,8874,2911620,OTHER
2000,NORTH DAKOTA,38,"BUSH, GEORGE W.",False,174852,277797,REPUBLICAN
2000,NORTH DAKOTA,38,"GORE, AL",False,95284,277797,DEMOCRAT
2000,NORTH DAKOTA,38,"BUCHANAN, PATRICK """"PAT""""",False,7288,277797,OTHER
2000,NORTH DAKOTA,38,"PHILLIPS, HOWARD",False,373,277797,OTHER
2000,OHIO,39,"BUSH, GEORGE W.",False,2350363,4553645,REPUBLICAN
2000,OHIO,39,"GORE, AL",False,2183628,4553645,DEMOCRAT
2000,OHIO,39,"BROWNE, HARRY",False,13473,4553645,LIBERTARIAN
2000,OHIO,39,"HAGELIN, JOHN",False,6181,4553645,OTHER
2000,OKLAHOMA,40,"BUSH, GEORGE W.",False,744337,1234229,REPUBLICAN
2000,OKLAHOMA,40,"GORE, AL",False,474276,1234229,DEMOCRAT
2000,OKLAHOMA,40,"BUCHANAN, PATRICK """"PAT""""",False,9014,1234229,OTHER
2000,OKLAHOMA,40,"BROWNE, HARRY",False,6602,1234229,LIBERTARIAN
2000,OREGON,41,"GORE, AL",False,720342,1530549,DEMOCRAT
2000,OREGON,41,"BUSH, GEORGE W.",False,713577,1530549,REPUBLICAN
2000,OREGON,41,"NADER, RALPH",False,77357,1530549,OTHER
2000,OREGON,41,"BROWNE, HARRY",False,7447,1530549,LIBERTARIAN
2000,OREGON,41,"PHILLIPS, HOWARD",False,2189,1530549,OTHER
2000,PENNSYLVANIA,42,"GORE, AL",False,2485967,4912185,DEMOCRAT
2000,PENNSYLVANIA,42,"BUSH, GEORGE W.",False,2281127,4912185,REPUBLICAN
2000,PENNSYLVANIA,42,"NADER, RALPH",False,103392,4912185,OTHER
2000,PENNSYLVANIA,42,"BUCHANAN, PATRICK """"PAT""""",False,16023,4912185,OTHER
2000,PENNSYLVANIA,42,"PHILLIPS, HOWARD",False,14428,4912185,OTHER
2000,PENNSYLVANIA,42,"BROWNE, HARRY",False,11248,4912185,LIBERTARIAN
2000,RHODE ISLAND,44,"GORE, AL",False,249508,408697,DEMOCRAT
2000,RHODE ISLAND,44,"BUSH, GEORGE W.",False,130555,408697,REPUBLICAN
2000,RHODE ISLAND,44,"NADER, RALPH",False,25052,408697,OTHER
2000,RHODE ISLAND,44,"BUCHANAN, PATRICK """"PAT""""",False,2273,408697,OTHER
2000,RHODE ISLAND,44,"BROWNE, HARRY",False,742,408697,LIBERTARIAN
2000,RHODE ISLAND,44,"HAGELIN, JOHN",False,271,408697,OTHER
2000,RHODE ISLAND,44,"MOOREHEAD, MONICA",False,199,408697,OTHER
2000,RHODE ISLAND,44,"PHILLIPS, HOWARD",False,97,408697,OTHER
2000,SOUTH CAROLINA,45,"BUSH, GEORGE W.",False,786892,1382220,REPUBLICAN
2000,SOUTH CAROLINA,45,"GORE, AL",False,566037,1382220,DEMOCRAT
2000,SOUTH CAROLINA,45,"NADER, RALPH",False,20279,1382220,OTHER
2000,SOUTH CAROLINA,45,"BROWNE, HARRY",False,4760,1382220,LIBERTARIAN
2000,SOUTH CAROLINA,45,"BUCHANAN, PATRICK """"PAT""""",False,3309,1382220,OTHER
2000,SOUTH CAROLINA,45,"HAGELIN, JOHN",False,943,1382220,OTHER
2000,SOUTH DAKOTA,46,"BUSH, GEORGE W.",False,190700,316269,REPUBLICAN
2000,SOUTH DAKOTA,46,"GORE, AL",False,118804,316269,DEMOCRAT
2000,SOUTH DAKOTA,46,"BUCHANAN, PATRICK """"PAT""""",False,3322,316269,OTHER
2000,SOUTH DAKOTA,46,"PHILLIPS, HOWARD",False,1781,316269,OTHER
2000,SOUTH DAKOTA,46,"BROWNE, HARRY",False,1662,316269,LIBERTARIAN
2000,TENNESSEE,47,"BUSH, GEORGE W.",False,1061949,2043669,REPUBLICAN
2000,TENNESSEE,47,"GORE, AL",False,981720,2043669,DEMOCRAT
2000,TEXAS,48,"BUSH, GEORGE W.",False,3799639,6394539,REPUBLICAN
2000,TEXAS,48,"GORE, AL",False,2433746,6394539,DEMOCRAT
2000,TEXAS,48,"NADER, RALPH",False,137994,6394539,OTHER
2000,TEXAS,48,"BROWNE, HARRY",False,23160,6394539,LIBERTARIAN
2000,UTAH,49,"BUSH, GEORGE W.",False,515096,770592,REPUBLICAN
2000,UTAH,49,"GORE, AL",False,203053,770592,DEMOCRAT
2000,UTAH,49,"NADER, RALPH",False,35850,770592,OTHER
2000,UTAH,49,"BUCHANAN, PATRICK """"PAT""""",False,9319,770592,OTHER
2000,UTAH,49,"BROWNE, HARRY",False,3616,770592,LIBERTARIAN
2000,UTAH,49,"PHILLIPS, HOWARD",False,2709,770592,OTHER
2000,UTAH,49,"HAGELIN, JOHN",False,763,770592,OTHER
2000,UTAH,49,"HARRIS, JAMES",False,186,770592,OTHER
2000,VERMONT,50,"GORE, AL",False,149022,293794,DEMOCRAT
2000,VERMONT,50,"BUSH, GEORGE W.",False,119775,293794,REPUBLICAN
2000,VERMONT,50,"NADER, RALPH",False,20374,293794,OTHER
2000,VERMONT,50,"BUCHANAN, PATRICK """"PAT""""",False,2192,293794,OTHER
2000,VERMONT,50,"DENNIS """"DENNY"""", LANE",False,1044,293794,OTHER
2000,VERMONT,50,"BROWNE, HARRY",False,784,293794,LIBERTARIAN
2000,VERMONT,50,"HAGELIN, JOHN",False,219,293794,OTHER
2000,VERMONT,50,"MCREYNOLDS, DAVID",False,161,293794,OTHER
2000,VERMONT,50,"PHILLIPS, HOWARD",False,153,293794,OTHER
2000,VERMONT,50,"HARRIS, JAMES",False,70,293794,OTHER
2000,VIRGINIA,51,"BUSH, GEORGE W.",False,1437490,2736640,REPUBLICAN
2000,VIRGINIA,51,"GORE, AL",False,1217290,2736640,DEMOCRAT
2000,VIRGINIA,51,"NADER, RALPH",False,59398,2736640,OTHER
2000,VIRGINIA,51,"BROWNE, HARRY",False,15198,2736640,LIBERTARIAN
2000,VIRGINIA,51,"BUCHANAN, PATRICK """"PAT""""",False,5455,2736640,OTHER
2000,VIRGINIA,51,"PHILLIPS, HOWARD",False,1809,2736640,OTHER
2000,WASHINGTON,53,"GORE, AL",False,1247652,2487433,DEMOCRAT
2000,WASHINGTON,53,"BUSH, GEORGE W.",False,1108864,2487433,REPUBLICAN
2000,WASHINGTON,53,"NADER, RALPH",False,103002,2487433,OTHER
2000,WASHINGTON,53,"BROWNE, HARRY",False,13135,2487433,LIBERTARIAN
2000,WASHINGTON,53,"BUCHANAN, PATRICK """"PAT""""",False,7171,2487433,OTHER
2000,WASHINGTON,53,"HAGELIN, JOHN",False,2927,2487433,OTHER
2000,WASHINGTON,53,"PHILLIPS, HOWARD",False,1989,2487433,OTHER
2000,WASHINGTON,53,"MOOREHEAD, MONICA",False,1729,2487433,OTHER
2000,WASHINGTON,53,"MCREYNOLDS, DAVID",False,660,2487433,OTHER
2000,WASHINGTON,53,"HARRIS, JAMES",False,304,2487433,OTHER
2000,WEST VIRGINIA,54,"BUSH, GEORGE W.",False,336475,648100,REPUBLICAN
2000,WEST VIRGINIA,54,"GORE, AL",False,295497,648100,DEMOCRAT
2000,WEST VIRGINIA,54,"NADER, RALPH",False,10680,648100,OTHER
2000,WEST VIRGINIA,54,"BUCHANAN, PATRICK """"PAT""""",False,3169,648100,OTHER
2000,WEST VIRGINIA,54,"BROWNE, HARRY",False,1912,648100,LIBERTARIAN
2000,WEST VIRGINIA,54,"HAGELIN, JOHN",False,367,648100,OTHER
2000,WISCONSIN,55,"GORE, AL",False,1242987,2580976,DEMOCRAT
2000,WISCONSIN,55,"BUSH, GEORGE W.",False,1237279,2580976,REPUBLICAN
2000,WISCONSIN,55,"NADER, RALPH",False,94070,2580976,OTHER
2000,WISCONSIN,55,"BROWNE, HARRY",False,6640,2580976,LIBERTARIAN
2000,WYOMING,56,"BUSH, GEORGE W.",False,147947,213726,REPUBLICAN
2000,WYOMING,56,"GORE, AL",False,60481,213726,DEMOCRAT
2000,WYOMING,56,"BUCHANAN, PATRICK """"PAT""""",False,2724,213726,OTHER
2000,WYOMING,56,"BROWNE, HARRY",False,1443,213726,LIBERTARIAN
2000,WYOMING,56,"PHILLIPS, HOWARD",False,720,213726,OTHER
2000,WYOMING,56,"HAGELIN, JOHN",False,411,213726,OTHER
2004,ALABAMA,1,"BUSH, GEORGE W.",False,1176394,1870327,REPUBLICAN
2004,ALABAMA,1,"KERRY, JOHN",False,693933,1870327,DEMOCRAT
2004,ALASKA,2,"BUSH, GEORGE W.",False,190889,311808,REPUBLICAN
2004,ALASKA,2,"KERRY, JOHN",False,111025,311808,DEMOCRAT
2004,ALASKA,2,"NADER, RALPH",False,5069,311808,OTHER
2004,ALASKA,2,"PEROUTKA, MICHAEL",False,2092,311808,OTHER
2004,ALASKA,2,"BADNARIK, MICHAEL",False,1675,311808,LIBERTARIAN
2004,ALASKA,2,"COBB, DAVID",False,1058,311808,OTHER
2004,ARIZONA,4,"BUSH, GEORGE W.",False,1104294,2009674,REPUBLICAN
2004,ARIZONA,4,"KERRY, JOHN",False,893524,2009674,DEMOCRAT
2004,ARIZONA,4,"BADNARIK, MICHAEL",False,11856,2009674,LIBERTARIAN
2004,ARKANSAS,5,"BUSH, GEORGE W.",False,572898,1054945,REPUBLICAN
2004,ARKANSAS,5,"KERRY, JOHN",False,469953,1054945,DEMOCRAT
2004,ARKANSAS,5,"NADER, RALPH",False,6171,1054945,OTHER
2004,ARKANSAS,5,"BADNARIK, MICHAEL",False,2352,1054945,LIBERTARIAN
2004,ARKANSAS,5,"PEROUTKA, MICHAEL",False,2083,1054945,OTHER
2004,ARKANSAS,5,"COBB, DAVID",False,1488,1054945,OTHER
2004,CALIFORNIA,6,"KERRY, JOHN",False,6745485,12400499,DEMOCRAT
2004,CALIFORNIA,6,"BUSH, GEORGE W.",False,5509826,12400499,REPUBLICAN
2004,CALIFORNIA,6,"BADNARIK, MICHAEL",False,50165,12400499,LIBERTARIAN
2004,CALIFORNIA,6,"COBB, DAVID",False,40771,12400499,OTHER
2004,CALIFORNIA,6,"PELTIER, LEONARD",False,27607,12400499,OTHER
2004,CALIFORNIA,6,"PEROUTKA, MICHAEL",False,26645,12400499,OTHER
2004,COLORADO,8,"BUSH, GEORGE W.",False,1101255,2129630,REPUBLICAN
2004,COLORADO,8,"KERRY, JOHN",False,1001732,2129630,DEMOCRAT
2004,COLORADO,8,"NADER, RALPH",False,12718,2129630,OTHER
2004,COLORADO,8,"BADNARIK, MICHAEL",False,7664,2129630,LIBERTARIAN
2004,COLORADO,8,"PEROUTKA, MICHAEL",False,2562,2129630,OTHER
2004,COLORADO,8,"COBB, DAVID",False,1591,2129630,OTHER
2004,COLORADO,8,"ANDRESS, STANFORD",False,804,2129630,OTHER
2004,COLORADO,8,"AMONDSON, GENE",False,378,2129630,OTHER
2004,COLORADO,8,"VAN AUKEN, BILL",False,329,2129630,OTHER
2004,COLORADO,8,"CALERO, ROGER",False,241,2129630,OTHER
2004,COLORADO,8,"BROWN, WALT",False,216,2129630,OTHER
2004,COLORADO,8,"DODGE, EARL",False,140,2129630,OTHER
2004,CONNECTICUT,9,"KERRY, JOHN",False,857488,1578769,DEMOCRAT
2004,CONNECTICUT,9,"BUSH, GEORGE W.",False,693826,1578769,REPUBLICAN
2004,CONNECTICUT,9,"NADER, RALPH",False,12969,1578769,OTHER
2004,CONNECTICUT,9,"COBB, DAVID",False,9564,1578769,OTHER
2004,CONNECTICUT,9,"BADNARIK, MICHAEL",False,3367,1578769,LIBERTARIAN
2004,CONNECTICUT,9,"PEROUTKA, MICHAEL",False,1543,1578769,OTHER
2004,CONNECTICUT,9,"CALERO, ROGER",True,12,1578769,OTHER
2004,DELAWARE,10,"KERRY, JOHN",False,200152,375190,DEMOCRAT
2004,DELAWARE,10,"BUSH, GEORGE W.",False,171660,375190,REPUBLICAN
2004,DELAWARE,10,"NADER, RALPH",False,2153,375190,OTHER
2004,DELAWARE,10,"BADNARIK, MICHAEL",False,586,375190,LIBERTARIAN
2004,DELAWARE,10,"PEROUTKA, MICHAEL",False,289,375190,OTHER
2004,DELAWARE,10,"COBB, DAVID",False,250,375190,OTHER
2004,DELAWARE,10,"BROWN, WALT",False,100,375190,OTHER
2004,DISTRICT OF COLUMBIA,11,"KERRY, JOHN",False,202970,227080,DEMOCRAT
2004,DISTRICT OF COLUMBIA,11,"BUSH, GEORGE W.",False,21256,227080,REPUBLICAN
2004,DISTRICT OF COLUMBIA,11,"NADER, RALPH",False,1485,227080,OTHER
2004,DISTRICT OF COLUMBIA,11,"COBB, DAVID",False,737,227080,OTHER
2004,DISTRICT OF COLUMBIA,11,"BADNARIK, MICHAEL",False,502,227080,LIBERTARIAN
2004,DISTRICT OF COLUMBIA,11,"CALERO, ROGER",False,130,227080,OTHER
2004,FLORIDA,12,"BUSH, GEORGE W.",False,3964522,7609810,REPUBLICAN
2004,FLORIDA,12,"KERRY, JOHN",False,3583544,7609810,DEMOCRAT
2004,FLORIDA,12,"NADER, RALPH",False,32971,7609810,OTHER
2004,FLORIDA,12,"BADNARIK, MICHAEL",False,11996,7609810,LIBERTARIAN
2004,FLORIDA,12,"PEROUTKA, MICHAEL",False,6626,7609810,OTHER
2004,FLORIDA,12,"COBB, DAVID",False,3917,7609810,OTHER
2004,FLORIDA,12,"BROWN, WALT",False,3502,7609810,OTHER
2004,FLORIDA,12,"CALERO, ROGER",False,2732,7609810,OTHER
2004,GEORGIA,13,"BUSH, GEORGE W.",False,1914254,3298790,REPUBLICAN
2004,GEORGIA,13,"KERRY, JOHN",False,1366149,3298790,DEMOCRAT
2004,GEORGIA,13,"BADNARIK, MICHAEL",False,18387,3298790,LIBERTARIAN
2004,HAWAII,15,"KERRY, JOHN",False,231708,429013,DEMOCRAT
2004,HAWAII,15,"BUSH, GEORGE W.",False,194191,429013,REPUBLICAN
2004,HAWAII,15,"COBB, DAVID",False,1737,429013,OTHER
2004,HAWAII,15,"BADNARIK, MICHAEL",False,1377,429013,LIBERTARIAN
2004,IDAHO,16,"BUSH, GEORGE W.",False,409235,598376,REPUBLICAN
2004,IDAHO,16,"KERRY, JOHN",False,181098,598376,DEMOCRAT
2004,IDAHO,16,"BADNARIK, MICHAEL",False,3844,598376,LIBERTARIAN
2004,IDAHO,16,"PEROUTKA, MICHAEL",False,3084,598376,OTHER
2004,IDAHO,16,"NADER, RALPH",False,1115,598376,OTHER
2004,ILLINOIS,17,"KERRY, JOHN",False,2891550,5269938,DEMOCRAT
2004,ILLINOIS,17,"BUSH, GEORGE W.",False,2345946,5269938,REPUBLICAN
2004,ILLINOIS,17,"BADNARIK, MICHAEL",False,32442,5269938,LIBERTARIAN
2004,INDIANA,18,"BUSH, GEORGE W.",False,1479438,2466507,REPUBLICAN
2004,INDIANA,18,"KERRY, JOHN",False,969011,2466507,DEMOCRAT
2004,INDIANA,18,"BADNARIK, MICHAEL",False,18058,2466507,LIBERTARIAN
2004,IOWA,19,"BUSH, GEORGE W.",False,751957,1499665,REPUBLICAN
2004,IOWA,19,"KERRY, JOHN",False,741898,1499665,DEMOCRAT
2004,IOWA,19,"BADNARIK, MICHAEL",False,2992,1499665,LIBERTARIAN
2004,IOWA,19,"PEROUTKA, MICHAEL",False,1304,1499665,OTHER
2004,IOWA,19,"COBB, DAVID",False,1141,1499665,OTHER
2004,IOWA,19,"CALERO, ROGER",False,373,1499665,OTHER
2004,KANSAS,20,"BUSH, GEORGE W.",False,736456,1187709,REPUBLICAN
2004,KANSAS,20,"KERRY, JOHN",False,434993,1187709,DEMOCRAT
2004,KANSAS,20,"NADER, RALPH",False,9348,1187709,OTHER
2004,KANSAS,20,"BADNARIK, MICHAEL",False,4013,1187709,LIBERTARIAN
2004,KANSAS,20,"PEROUTKA, MICHAEL",False,2899,1187709,OTHER
2004,KENTUCKY,21,"BUSH, GEORGE W.",False,1069439,1795860,REPUBLICAN
2004,KENTUCKY,21,"KERRY, JOHN",False,712733,1795860,DEMOCRAT
2004,KENTUCKY,21,"NADER, RALPH",False,8856,1795860,OTHER
2004,KENTUCKY,21,"BADNARIK, MICHAEL",False,2619,1795860,LIBERTARIAN
2004,KENTUCKY,21,"PEROUTKA, MICHAEL",False,2213,1795860,OTHER
2004,LOUISIANA,22,"BUSH, GEORGE W.",False,1102169,1943106,REPUBLICAN
2004,LOUISIANA,22,"KERRY, JOHN",False,820299,1943106,DEMOCRAT
2004,LOUISIANA,22,"NADER, RALPH",False,7032,1943106,OTHER
2004,LOUISIANA,22,"PEROUTKA, MICHAEL",False,5203,1943106,OTHER
2004,LOUISIANA,22,"BADNARIK, MICHAEL",False,2781,1943106,LIBERTARIAN
2004,LOUISIANA,22,"BROWN, WALT",False,1795,1943106,OTHER
2004,LOUISIANA,22,"AMONDSON, GENE",False,1566,1943106,OTHER
2004,LOUISIANA,22,"COBB, DAVID",False,1276,1943106,OTHER
2004,LOUISIANA,22,"CALERO, ROGER",False,985,1943106,OTHER
2004,MAINE,23,"KERRY, JOHN",False,396842,732679,DEMOCRAT
2004,MAINE,23,"BUSH, GEORGE W.",False,330201,732679,REPUBLICAN
2004,MAINE,23,"COBB, DAVID",False,2936,732679,OTHER
2004,MAINE,23,"BADNARIK, MICHAEL",False,1965,732679,LIBERTARIAN
2004,MAINE,23,"PEROUTKA, MICHAEL",False,735,732679,OTHER
2004,MARYLAND,24,"KERRY, JOHN",False,1334493,2384197,DEMOCRAT
2004,MARYLAND,24,"BUSH, GEORGE W.",False,1024703,2384197,REPUBLICAN
2004,MARYLAND,24,"NADER, RALPH",False,11854,2384197,OTHER
2004,MARYLAND,24,"BADNARIK, MICHAEL",False,6094,2384197,LIBERTARIAN
2004,MARYLAND,24,"COBB, DAVID",False,3632,2384197,OTHER
2004,MARYLAND,24,"PEROUTKA, MICHAEL",False,3421,2384197,OTHER
